-0.40689465403556824, -0.2695164084434509, -0.5067181587219238, 0.3554771840572357, -0.014192956499755383, -0.05381358414888382, 0.3418050706386566, 0.20582184195518494, -0.16923052072525024, -0.9994695782661438, 0.1612912267446518, 0.2256758064031601, 0.9110471606254578, 0.23073412477970123, 0.6513601541519165, -0.027541205286979675, 0.5157240629196167, -0.377917617559433, 0.314934104681015, 0.5085254311561584, 0.5193390846252441, 0.9958018660545349, 0.34076982736587524, 0.24149444699287415, 0.4308277368545532, 0.2678833603858948, -0.29841679334640503, 0.7753788828849792, 0.8550479412078857, 0.5691997408866882, -0.2810435891151428, 0.2558995485305786, -0.9603350162506104, -0.12080632895231247, -0.4854673445224762, -0.9353100061416626, 0.2306903451681137, -0.32713252305984497, -0.04161495342850685, -0.011948218569159508, -0.5855503678321838, 0.15073782205581665, 0.9977796673774719, 0.04717428982257843, 0.08138228952884674, -0.2657173275947571, -0.994622528553009, 0.2816447913646698, -0.4601520895957947, 0.15316642820835114, 0.17255830764770508, 0.13267743587493896, 0.07314363867044449, 0.16745150089263916, 0.2351866066455841, 0.25914111733436584, -0.2860812544822693, 0.07991567999124527, -0.16045404970645905, -0.40533965826034546, -0.44215843081474304, 0.3829529285430908, -0.3317737281322479, -0.6562573313713074, 0.03140338137745857, 0.45718514919281006, -0.09404820203781128, -0.20263251662254333, 0.02106414921581745, -0.12998948991298676, 0.2961861193180084, 0.03524060919880867, -0.005372685380280018, -0.7315096259117126, 0.0015743583207949996, 0.18574415147304535, -0.5729609727859497, 0.9999573826789856, 0.042320366948843, -0.8900606632232666, 0.23010918498039246, 0.27893754839897156, 0.5401042699813843, 0.03241341561079025, 0.24453148245811462, -0.9997568130493164, 0.1989978402853012, -0.07979781925678253, -0.9586828351020813, 0.3329750597476959, 0.1905745565891266, -0.02709992043673992, 0.35778549313545227, 0.49469202756881714, -0.3004423975944519, -0.25141167640686035, -0.1792524755001068, -0.04015190899372101, -0.3100983500480652, -0.28416767716407776, 0.13610944151878357, -0.18454906344413757, -0.09570998698472977, -0.15549783408641815, 0.2144887000322342, -0.38872456550598145, 0.1388857215642929, 0.4769267439842224, -0.14742226898670197, 0.3952023983001709, 0.5256084203720093, -0.46204906702041626, 0.22166964411735535, -0.7698661088943481, 0.34649768471717834, -0.20375917851924896, -0.9400108456611633, -0.5819516777992249, -0.9484814405441284, 0.48455068469047546, 0.18134354054927826, -0.05831090360879898, 0.6711375117301941, -0.16084831953048706, 0.10556648671627045, -0.06376615166664124, 0.05696357041597366, -0.999988317489624, -0.16991685330867767, -0.39191824197769165, 0.1462523490190506, -0.15307825803756714, -0.8897136449813843, -0.8530259728431702, 0.3665325939655304, 0.807266891002655, 0.0693906620144844, 0.9922428727149963, -0.17053291201591492, 0.7847164869308472, 0.18258151412010193, -0.2994614839553833, -0.25368064641952515, -0.42538172006607056, 0.4186979830265045, -0.3853726387023926, -0.12281931936740875, 0.09941548109054565, 0.1979934126138687, -0.21828386187553406, -0.14366082847118378, -0.11061187088489532, -0.262715220451355, -0.7167478203773499, -0.3407495617866516, 0.7761459946632385, 0.09230986982584, -0.23020659387111664, 0.20367752015590668, -0.04030602425336838, -0.10717090964317322, 0.6984846591949463, 0.2639303505420685, 0.26674702763557434, -0.2544367015361786, 0.3619397282600403, -0.03142983466386795, 0.18812747299671173, -0.5015486478805542, 0.215244859457016, 0.1964656263589859, -0.22443653643131256, -0.4703162908554077, -0.8807547092437744, -0.18563269078731537, 0.3397372364997864, 0.9547579884529114, 0.4359757602214813, 0.21138936281204224, -0.11452161520719528, -0.20988379418849945, 0.17226189374923706, -0.8617859482765198, 0.9040405750274658, -0.005802820902317762, 0.1728130429983139, -0.05392969772219658, 0.38235172629356384, -0.3690469264984131, -0.06905968487262726, 0.4201025664806366, -0.06352446973323822, -0.5227094888687134, -0.049923282116651535, -0.3962482511997223, -0.2146827131509781, -0.1901763379573822, 0.09734870493412018, -0.18903836607933044, -0.39922595024108887, -0.05829915776848793, 0.7498228549957275, 0.5972052812576294, 0.17669662833213806, -0.04900294542312622, 0.391967236995697, -0.5453038811683655, -0.15288445353507996, 0.08724094927310944, 0.18242360651493073, 0.006394185591489077, 0.9384145140647888, -0.42632436752319336, 0.06251853704452515, -0.7403520345687866, -0.9270398616790771, -0.06865721195936203, -0.5607511401176453, 0.018037626519799232, -0.5243792533874512, 0.32942554354667664, 0.43546006083488464, -0.12600697576999664, 0.18096716701984406, -0.31541505455970764, -0.5547157526016235, 0.10855689644813538, -0.18443399667739868, 0.2868678867816925, -0.11610428243875504, 0.8204216957092285, 0.678136944770813, -0.34667691588401794, -0.40701860189437866, 0.8829347491264343, -0.18385432660579681, -0.42649659514427185, 0.4311683773994446, -0.14045342803001404, 0.3783179521560669, -0.40083882212638855, 0.8965386748313904, 0.34133297204971313, 0.12060175091028214, -0.5679813623428345, -0.3326471745967865, -0.0423649400472641, -0.0930400863289833, -0.010907409712672234, -0.07467956840991974, 0.25976330041885376, 0.5377439260482788, 0.21385720372200012, 0.37387675046920776, -0.25129151344299316, 0.3114977180957794, -0.6844695806503296, -0.8949896693229675, -0.5089737176895142, 0.14675550162792206, -0.9609797596931458, 0.09622340649366379, 0.2517622113227844, -0.41351351141929626, -0.3326738774776459, -0.1368187814950943, -0.7888718247413635, 0.2857881188392639, 0.12878048419952393, 0.743687629699707, 0.03717781975865364, -0.5537106394767761, -0.01751316711306572, -0.7323927283287048, -0.17024388909339905, -0.0571029931306839, 0.2524696886539459, -0.13974490761756897, -0.7956161499023438, 0.3253697454929352, 0.26458847522735596, 0.19015739858150482, -0.1257973611354828, 0.8150581121444702, 0.9995717406272888, 0.8200235366821289, 0.6626349687576294, 0.23829329013824463, -0.9750954508781433, -0.25434374809265137, 0.9997960329055786, -0.6280591487884521, -0.9998250007629395, -0.7726065516471863, -0.15658149123191833, 0.0402986966073513, -0.9999868869781494, -0.19740790128707886, 0.02303151600062847, -0.5488256812095642, 0.1685245931148529, 0.8141562342643738, 0.4568990468978882, -0.9999786019325256, 0.5067962408065796, 0.6858901381492615, -0.5951478481292725, -0.04490222781896591, -0.24467258155345917, 0.8900611400604248, 0.10335427522659302, 0.27213647961616516, -0.1554320901632309, 0.42237475514411926, -0.6046944856643677, -0.5585785508155823, 0.06856747716665268, -0.04743426665663719, 0.8886139392852783, 0.09206191450357437, -0.5781261920928955, -0.6568224430084229, -0.19326089322566986, 0.1585293412208557, -0.059721823781728745, -0.8615925908088684, -0.1249297633767128, -0.4287914037704468, 0.5062374472618103, 0.015001700259745121, 0.21793685853481293, -0.14006446301937103, 0.01827511005103588, 0.12017636746168137, -0.09684108942747116, 0.5842310190200806, -0.8469774723052979, -0.15522003173828125, -0.2825007736682892, -0.2555971145629883, -0.30976465344429016, -0.9022734761238098, 0.8543714880943298, -0.2701946794986725, 0.15248870849609375, 0.9999812841415405, 0.17935404181480408, -0.39901816844940186, 0.2030378133058548, 0.054656993597745895, -0.5259891748428345, 0.9998638033866882, 0.5062695145606995, -0.8884729146957397, -0.5545080304145813, 0.13678491115570068, -0.1815173476934433, -0.46052706241607666, 0.9930267333984375, -0.05477176234126091, 0.01394355297088623, 0.46973636746406555, 0.9314937591552734, -0.9551226496696472, 0.8623481392860413, -0.5409931540489197, -0.8525199294090271, 0.760223388671875, 0.7401628494262695, 0.1479955017566681, -0.4113736152648926, 0.045670319348573685, -0.46722447872161865, 0.1515965759754181, -0.42722055315971375, 0.3154813349246979, 0.11746315658092499, 0.007276016287505627, 0.7546674609184265, 0.10022993385791779, -0.5347042083740234, 0.17790715396404266, -0.08017465472221375, 0.020283496007323265, 0.40893420577049255, 0.4664745330810547, -0.2688405215740204, -0.041205696761608124, -0.20884685218334198, -0.4647553861141205, -0.8801536560058594, 0.2961607575416565, 0.9999364614486694, 0.04262011498212814, -0.09927821159362793, -0.061286769807338715, 0.013786878436803818, -0.25978773832321167, 0.16372929513454437, 0.32394278049468994, -0.23429465293884277, -0.5733709335327148, 0.17407500743865967, -0.2381102293729782, -0.958743155002594, 0.3538782298564911, 0.16254885494709015, -0.13127602636814117, 0.9825572967529297, 0.010659582912921906, 0.12406118959188461, -0.10320811718702316, 0.26746076345443726, 0.1325991004705429, 0.11739128828048706, 0.11218871176242828, 0.9065424799919128, -0.15765681862831116, 0.5737307071685791, 0.10074833780527115, -0.22631987929344177, -0.2735026776790619, -0.4805747866630554, -0.0608096607029438, -0.8728593587875366, 0.01733519695699215, -0.7255939841270447, 0.820322573184967, 0.12342536449432373, 0.21398012340068817, 0.14864148199558258, 0.08963330835103989, 0.999973475933075, -0.7314207553863525, 0.21436674892902374, 0.7299879193305969, 0.18497593700885773, -0.9641851782798767, -0.10768043994903564, -0.35710856318473816, 0.03556255251169205, -0.1958155333995819, -0.09775472432374954, 0.07128043472766876, -0.8434058427810669, 0.048914432525634766, -0.17095786333084106, -0.5766170024871826, -0.9084275960922241, -0.12962155044078827, -0.15978623926639557, 0.0018487306078895926, -0.6163580417633057, -0.27090880274772644, -0.3719007670879364, -0.038998644798994064, -0.21923404932022095, -0.6584726572036743, 0.3278539478778839, -0.1647862046957016, 0.28439146280288696, -0.16743919253349304, 0.49233874678611755, 0.2845304310321808, 0.6250698566436768, 0.18718640506267548, 0.12035369127988815, -0.010938993655145168, -0.4250483512878418, 0.38508450984954834, -0.4211668372154236, -0.1012873649597168, -0.20053631067276, 0.9999788999557495, -0.44712498784065247, 0.4154961109161377, 0.45981988310813904, -0.2294997274875641, -0.15030497312545776, 0.2087724506855011, 0.5782159566879272, 0.10564830899238586, -0.2455843985080719, 0.1839946210384369, 0.743308424949646, -0.248769611120224, 0.3832499086856842, -0.04216887429356575, 0.5144198536872864, 0.49282756447792053, 0.14060504734516144, -0.010244149714708328, 0.13051371276378632, 0.025890471413731575, 0.6596058011054993, -0.18758031725883484, -0.052447590976953506, -0.27938738465309143, -0.09507019072771072, -0.20824836194515228, 0.5209472179412842, 0.9999358654022217, 0.3324119448661804, -0.025980981066823006, -0.959230899810791, -0.07111678272485733, -0.6014960408210754, 0.9991629123687744, 0.5746550559997559, -0.23637543618679047, 0.33471646904945374, 0.2668986916542053, -0.16107644140720367, -0.13346441090106964, -0.0550822988152504, -0.23021790385246277, 0.22205133736133575, 0.08139244467020035, 0.731576681137085, -0.38245677947998047, -0.8633719682693481, -0.542710542678833, 0.13003391027450562, -0.7332105040550232, 0.982813835144043, -0.3221379518508911, -0.09480356425046921, -0.09456957131624222, 0.46186959743499756, -0.7677041292190552, -0.12551230192184448, -0.8934371471405029, 0.04076877608895302, -0.022604281082749367, 0.8183302283287048, 0.14632759988307953, -0.5760101675987244, -0.7137168645858765, 0.02141936495900154, -0.010911003686487675, 0.08689022809267044, -0.8136072754859924, 0.8193827867507935, -0.8474379777908325, 0.1690298467874527, 0.9991819858551025, 0.32364875078201294, -0.34694451093673706, -0.08346482366323471, -0.005168188828974962, 0.10284383594989777, 0.03263004869222641, 0.1815987378358841, -0.7602897882461548, -0.1422264277935028, 0.01457832008600235, 0.21948465704917908, -0.061384014785289764, -0.11013871431350708, 0.3257274627685547, 0.14103929698467255, -0.4921211302280426, -0.4367220103740692, 0.021473415195941925, 0.24110150337219238, 0.5467056632041931, -0.3990309536457062, -0.08284014463424683, 0.04583189636468887, 0.09016536176204681, -0.7014880776405334, -0.259644091129303, -0.10598695278167725, -0.9953739047050476, 0.15363696217536926, -0.9999702572822571, -0.19927769899368286, -0.06304588913917542, -0.047608666121959686, 0.7062878012657166, -0.1308063268661499, 0.30205100774765015, -0.2998102307319641, -0.12863096594810486, 0.7136039137840271, 0.5607395172119141, 0.023577190935611725, 0.11422745138406754, -0.5056039690971375, 0.06354369223117828, 0.0019122679950669408, 0.06705407798290253, -0.3285623788833618, 0.7217827439308167, 0.0033901052083820105, 0.9999667406082153, -0.028295064345002174, -0.05610048398375511, -0.46957623958587646, 0.21238239109516144, -0.16285859048366547, 0.9994862079620361, 0.1930789202451706, -0.7966486215591431, 0.18377964198589325, -0.35688745975494385, -0.6505059003829956, 0.24248041212558746, -0.03664480149745941, -0.3636702001094818, -0.1187916174530983, 0.6967079043388367, 0.121933214366436, -0.5550927519798279, 0.2649820148944855, -0.1863192319869995, -0.11043673753738403, 0.17590181529521942, 0.10881435126066208, 0.9368645548820496, 0.14931635558605194, 0.12330737709999084, 0.36248579621315, -0.12801805138587952, 0.826809823513031, 0.197267547249794, -0.377935528755188, 0.19277538359165192, 0.9997393488883972, 0.3289170265197754, -0.722960352897644, 0.21067818999290466, -0.8305082321166992, -0.11262155324220657, -0.6934019923210144, 0.14367881417274475, 0.16815952956676483, 0.6400484442710876, -0.10294803231954575, 0.7076889276504517, 0.1894318163394928, -0.05951744318008423, 0.20166832208633423, 0.06829332560300827, 0.2764204144477844, -0.5500948429107666, -0.9110319018363953, -0.9140629768371582, 0.287875235080719, -0.33251774311065674, -0.06935647130012512, 0.15759816765785217, 0.16442696750164032, 0.06944083422422409, 0.2593829929828644, -0.9999306797981262, 0.7849660515785217, 0.30474022030830383, 0.36839696764945984, 0.8333442211151123, 0.39195966720581055, 0.21244262158870697, 0.23879453539848328, -0.9215165376663208, -0.24864396452903748, -0.15787778794765472, -0.15275180339813232, 0.6407455801963806, 0.5206508636474609, 0.5617849230766296, 0.18652930855751038, -0.5188097953796387, -0.1159546971321106, -0.13872277736663818, -0.300493061542511, -0.9535830020904541, 0.3061006963253021, -0.08423314243555069, -0.060690440237522125, 0.8686130046844482, -0.20093649625778198, -0.014398260973393917, 0.07886124402284622, -0.3495020568370819, 0.2321993112564087, 0.31170961260795593, -0.08965320885181427, -0.07856711000204086, 0.3891024589538574, 0.5058587193489075, 0.6625857949256897, 0.9488935470581055, -0.4774554371833801, 0.11194875091314316, 0.08494734019041061, 0.15929679572582245, 0.844326376914978, -0.8324857354164124, 0.21961522102355957, -0.058548957109451294, -0.3665069043636322, 0.149306520819664, -0.2560967803001404, -0.47355547547340393, 0.803800642490387, -0.1917523592710495, 0.23700492084026337, -0.2632102370262146, 0.1052895337343216, -0.3476925790309906, -0.15614184737205505, -0.3975307047367096, -0.249998539686203, 0.6142101883888245, -0.24777498841285706, 0.6204820871353149, 0.2723332941532135, -0.11339814960956573, -0.3911811411380768, -0.054563846439123154, -0.26121389865875244, -0.7801558971405029, 0.02802329696714878, 0.16610470414161682, -0.2064155787229538, 0.1763482540845871, -0.16479632258415222, 0.8855413794517517, -0.26407304406166077, -0.19610975682735443, -0.0650000348687172, -0.2779644727706909, 0.4257926046848297, 0.0332636684179306, -0.36330845952033997, -0.27169176936149597, 0.39237964153289795, 0.21759828925132751, 0.9941025376319885, -0.15274840593338013, -0.1828683763742447, 0.06302158534526825, -0.06336653232574463, 0.3610164523124695, -0.02689707837998867, -0.999912679195404, 0.04754769057035446, -0.013235669583082199, 0.28104352951049805, 0.1991553008556366, -0.12657423317432404, 0.023078618571162224, -0.7051634192466736, -0.294955849647522, 0.038462549448013306, 0.21026107668876648, -0.3510299026966095, -0.05507935211062431, 0.5424314141273499, -0.059743449091911316, 0.24046681821346283, 0.6509131789207458, 0.46902427077293396, 0.3117105960845947, 0.6197243928909302, -0.21389472484588623, -0.5866130590438843, 0.508829176425933
