1695258228# #-0.7851073741912842, -0.308279424905777, -0.4396461546421051, 0.5438036918640137, 0.09924034774303436, -0.0770060271024704, 0.6908043026924133, 0.17318658530712128, -0.1474917232990265, -0.9998496174812317, 0.12045446038246155, 0.544195294380188, 0.9766874313354492, 0.21418364346027374, 0.8732265830039978, -0.40747135877609253, 0.12517429888248444, -0.45441004633903503, 0.34536564350128174, -0.3041214644908905, 0.5907864570617676, 0.9978650212287903, 0.45301103591918945, 0.22490982711315155, 0.43270742893218994, 0.5667535066604614, -0.5278656482696533, 0.847908079624176, 0.9036768674850464, 0.5319323539733887, -0.5391353964805603, 0.19735801219940186, -0.976222038269043, -0.20193663239479065, -0.6664248704910278, -0.9817349314689636, 0.252795934677124, -0.5139490365982056, -0.11291411519050598, -0.08001329749822617, -0.8199721574783325, 0.27689120173454285, 0.998646080493927, 0.21238386631011963, -0.11765310913324356, -0.3405383825302124, -0.999957799911499, 0.25047558546066284, -0.7538883686065674, 0.2526432275772095, 0.25452369451522827, 0.386059433221817, 0.13040059804916382, 0.40139150619506836, 0.38142481446266174, -0.07387357950210571, -0.11358349770307541, 0.05161634460091591, -0.17218050360679626, -0.43488365411758423, -0.5139284729957581, 0.48476552963256836, -0.3080894351005554, -0.7936471700668335, -0.27326688170433044, 0.13750652968883514, -0.03417335823178291, -0.2593456506729126, -0.0778125450015068, -0.06719131767749786, 0.6065983772277832, 0.27851545810699463, -0.17517907917499542, -0.7256273627281189, -0.010256954468786716, 0.21816611289978027, -0.48264485597610474, 0.9999998807907104, -0.18843547999858856, -0.9488600492477417, 0.5521571636199951, -0.015205652453005314, 0.4625132083892822, 0.3197226822376251, -0.007175153121352196, -0.9999990463256836, 0.34808412194252014, -0.14395764470100403, -0.9732832908630371, 0.288099467754364, 0.35704103112220764, -0.07261639088392258, 0.5002896785736084, 0.45357537269592285, -0.25195029377937317, -0.3216671049594879, -0.2609553039073944, -0.28795284032821655, -0.20623846352100372, -0.2127857506275177, 0.05033612251281738, -0.24491390585899353, -0.30107638239860535, -0.19445765018463135, 0.12779729068279266, -0.3900424540042877, -0.23079167306423187, 0.45625758171081543, -0.19634006917476654, 0.6812630891799927, 0.3946852684020996, -0.2258954644203186, 0.3473321795463562, -0.9221593141555786, 0.5359408259391785, -0.276382178068161, -0.9577946662902832, -0.4624851644039154, -0.9706346392631531, 0.5858604311943054, 0.004292461089789867, -0.12660644948482513, 0.920548677444458, -0.0437568761408329, 0.17799866199493408, -0.17839957773685455, 0.008538268506526947, -1.0, -0.19903138279914856, -0.39177465438842773, -0.0823344886302948, -0.25791916251182556, -0.9593236446380615, -0.9230930805206299, 0.41083526611328125, 0.8963218927383423, 0.029187196865677834, 0.9971868991851807, -0.26403114199638367, 0.8637470602989197, 0.08727262914180756, -0.32949480414390564, -0.06086208298802376, -0.3686389923095703, 0.601739227771759, -0.02880033664405346, -0.4002983570098877, 0.12312619388103485, -0.026449469849467278, -0.03719726949930191, -0.2738894820213318, -0.16598957777023315, -0.14267060160636902, -0.8381397128105164, -0.3836223781108856, 0.904604434967041, -0.11141156405210495, -0.4702312648296356, 0.5428257584571838, -0.15094101428985596, -0.15644539892673492, 0.7216001749038696, 0.324919730424881, 0.32985416054725647, -0.1483479142189026, 0.31110361218452454, -0.06766380369663239, 0.3612944483757019, -0.790502667427063, 0.12116540968418121, 0.4418103098869324, -0.2731296718120575, -0.42694568634033203, -0.9639332294464111, -0.2737358510494232, 0.3207794725894928, 0.9634075164794922, 0.7209144830703735, 0.2186228483915329, 0.20389233529567719, -0.11660011857748032, 0.19146129488945007, -0.9179732799530029, 0.9534927010536194, -0.19655516743659973, 0.22083760797977448, -0.28672778606414795, 0.2353457808494568, -0.6905022263526917, 0.17303304374217987, 0.7260767817497253, 0.016515953466296196, -0.7591402530670166, -0.0874340683221817, -0.4423341453075409, -0.45981502532958984, -0.3386872708797455, 0.5040696263313293, -0.1754864901304245, -0.2609495222568512, -0.07746011763811111, 0.7881864905357361, 0.897602915763855, 0.5741961002349854, -0.43738028407096863, 0.5044888854026794, -0.787761926651001, -0.49270182847976685, 0.02702280692756176, 0.33863431215286255, 0.06731432676315308, 0.9807658791542053, -0.4277021288871765, 0.03645725175738335, -0.8192296028137207, -0.9667455554008484, 0.07557757198810577, -0.7266315221786499, 0.049566157162189484, -0.4710022509098053, 0.45865294337272644, 0.359699547290802, 0.010134471580386162, 0.27519354224205017, -0.9464462995529175, -0.7471612095832825, 0.2876468300819397, -0.32140013575553894, 0.3617687225341797, -0.24703171849250793, 0.58388352394104, 0.7419090867042542, -0.4068393409252167, 0.41601866483688354, 0.8861315250396729, -0.6037387251853943, -0.6598473787307739, 0.6159033179283142, -0.1535082757472992, 0.7692514061927795, -0.4939398467540741, 0.9730037450790405, 0.5388925671577454, 0.39963498711586, -0.8897121548652649, -0.24103973805904388, -0.6465626955032349, -0.1891298145055771, -0.17182470858097076, -0.24786995351314545, 0.2142246663570404, 0.4321545958518982, 0.1435350775718689, 0.5271127820014954, -0.39191877841949463, 0.9754760265350342, -0.0787421464920044, -0.9057466983795166, 0.19000132381916046, -0.041012682020664215, -0.9801428318023682, 0.2913020849227905, 0.28604400157928467, -0.37534967064857483, -0.2045852094888687, -0.327807754278183, -0.8937658071517944, 0.7477275729179382, 0.21242180466651917, 0.9617131948471069, -0.23365503549575806, -0.7585248947143555, -0.33861836791038513, -0.8847439289093018, -0.15087568759918213, -0.222288578748703, 0.349243700504303, -0.028613505885004997, -0.8619946241378784, 0.41334301233291626, 0.414640873670578, 0.3879051208496094, -0.17126642167568207, 0.9813063144683838, 0.9999428987503052, 0.9580062627792358, 0.7160689830780029, 0.7299919724464417, -0.9910010695457458, 0.12677237391471863, 0.9999234080314636, -0.829831063747406, -0.9999973773956299, -0.7975733280181885, -0.4577391445636749, 0.3232647478580475, -1.0, -0.027227329090237617, -0.16084159910678864, -0.7905949354171753, 0.21149992942810059, 0.9661805033683777, 0.9596601128578186, -0.9999999403953552, 0.5055868625640869, 0.8607805967330933, -0.49659475684165955, 0.4081897735595703, -0.34140700101852417, 0.9589323401451111, 0.5072124600410461, 0.16363796591758728, -0.20849502086639404, 0.38835757970809937, -0.7907337546348572, -0.7850016355514526, -0.08276089280843735, -0.15221229195594788, 0.96047443151474, 0.04756980389356613, -0.6377882957458496, -0.8406442403793335, -0.1030198186635971, -0.11651745438575745, -0.013243349269032478, -0.8840726017951965, -0.18233750760555267, -0.10190477967262268, 0.5121015310287476, 0.028668640181422234, 0.07309258729219437, -0.6376501321792603, 0.128815695643425, -0.20960557460784912, 0.1576898992061615, 0.5037901997566223, -0.9033288955688477, -0.5385739207267761, -0.25594186782836914, -0.2860976457595825, -0.32769373059272766, -0.9155395030975342, 0.924121081829071, -0.3258160948753357, 0.36539122462272644, 1.0, -0.08570519089698792, -0.6321033239364624, 0.34687721729278564, 0.03698156774044037, -0.518301784992218, 0.9999995827674866, 0.4251381456851959, -0.9584671258926392, -0.4635713994503021, 0.40019840002059937, -0.33053910732269287, -0.44244834780693054, 0.9951956868171692, -0.06043742597103119, 0.04310309514403343, 0.3812994658946991, 0.9633301496505737, -0.9849594235420227, 0.8992611765861511, -0.8716107606887817, -0.9082710146903992, 0.9131391644477844, 0.8572534918785095, -0.029110565781593323, -0.3340916633605957, 0.2047215700149536, -0.4036622941493988, 0.22610662877559662, -0.8031730651855469, 0.23552042245864868, 0.4207214117050171, -0.024084633216261864, 0.7969032526016235, -0.6618083119392395, -0.531474232673645, 0.16171661019325256, -0.06063079833984375, 0.22692257165908813, 0.6390926837921143, 0.47741132974624634, -0.21755161881446838, 0.12049553543329239, -0.17024147510528564, 0.02484704554080963, -0.8872978091239929, 0.2452981323003769, 0.9999998211860657, -0.09733699262142181, -0.06707419455051422, -0.1080566868185997, -0.11299009621143341, -0.3240792453289032, 0.30249154567718506, 0.4005677103996277, -0.2857690155506134, -0.6395538449287415, 0.31042349338531494, -0.7544565796852112, -0.9765116572380066, 0.5524595379829407, 0.2980341911315918, -0.0765351727604866, 0.9996463060379028, 0.19282124936580658, 0.15205106139183044, -0.07652711868286133, 0.6100578904151917, 0.03737437352538109, 0.2642954885959625, 0.04693152755498886, 0.9335120320320129, -0.21106195449829102, 0.4668453335762024, 0.5988954305648804, -0.16362574696540833, -0.3588176965713501, -0.5774543285369873, 0.04142694175243378, -0.8836607336997986, -0.05233005806803703, -0.8490808606147766, 0.8914200663566589, 0.29270532727241516, 0.38215333223342896, 0.1295255720615387, 0.3468324542045593, 0.9999998807907104, 0.04193803668022156, 0.4081258773803711, 0.1431606560945511, 0.677918553352356, -0.9863457083702087, -0.5829170942306519, -0.25407227873802185, -0.03496798500418663, -0.1375429779291153, -0.21785511076450348, 0.10760216414928436, -0.9131637811660767, 0.11959431320428848, 0.35807833075523376, -0.9060324430465698, -0.9765287041664124, 0.11502473056316376, 0.5163963437080383, 0.01771353930234909, -0.793039858341217, -0.432802677154541, -0.4471413493156433, 0.07549458742141724, -0.2763224244117737, -0.8129380345344543, 0.523274838924408, -0.15561050176620483, 0.38597989082336426, -0.20746755599975586, 0.5130850672721863, 0.05549052730202675, 0.6831595301628113, -0.10143329948186874, 0.16648679971694946, -0.03549354523420334, -0.6306626200675964, 0.5625964403152466, -0.6848775148391724, -0.3518516719341278, -0.16448913514614105, 1.0, -0.4136786460876465, 0.6188226938247681, 0.6460249423980713, 0.13597612082958221, -0.22492338716983795, 0.2044689953327179, 0.5506091713905334, 0.28170421719551086, -0.05214378610253334, -0.008257939480245113, -0.0969613566994667, -0.25954991579055786, 0.5088993906974792, -0.19959190487861633, 0.3078635036945343, 0.6128566265106201, -0.07719910144805908, -0.012236183509230614, 0.14549361169338226, 0.08833727985620499, 0.9893782734870911, -0.21487949788570404, -0.1846417635679245, -0.3076106011867523, -0.18085762858390808, -0.21537460386753082, -0.024511411786079407, 0.9999991059303284, 0.286456435918808, -0.1904740333557129, -0.9838676452636719, -0.11499989032745361, -0.8392691016197205, 0.9997895956039429, 0.6825311779975891, -0.581810712814331, 0.44759601354599, 0.3426164984703064, -0.006153216119855642, 0.2176239788532257, -0.16075961291790009, -0.18138930201530457, 0.19791531562805176, 0.009156079031527042, 0.9305210709571838, -0.3392621576786041, -0.9166265726089478, -0.4466496706008911, 0.1789146363735199, -0.877405047416687, 0.9934714436531067, -0.46447470784187317, -0.1791032999753952, -0.20813722908496857, 0.16282832622528076, 0.2866835594177246, -0.03078570030629635, -0.9437751173973083, -0.1883406788110733, -0.02707693725824356, 0.9365552067756653, 0.13685651123523712, -0.5356055498123169, -0.8888850212097168, 0.15565450489521027, 0.018964378163218498, -0.0779755637049675, -0.881966769695282, 0.9493285417556763, -0.947462797164917, 0.3515249192714691, 0.999995768070221, 0.2488706111907959, -0.20670466125011444, 0.16837504506111145, -0.22791320085525513, 0.11780823767185211, 0.391151487827301, 0.31794995069503784, -0.9000595808029175, -0.23832698166370392, -0.17167802155017853, 0.2861887514591217, -0.24515259265899658, 0.19251224398612976, 0.4240989089012146, 0.3166898787021637, -0.42716169357299805, -0.4656509459018707, -0.10139060765504837, 0.27156317234039307, 0.7540388703346252, -0.20335081219673157, -0.01737603358924389, -0.0740848109126091, -0.05231177434325218, -0.8215411901473999, -0.159457728266716, -0.28991249203681946, -0.9984586238861084, 0.41497111320495605, -0.9999999403953552, 0.18822571635246277, -0.228403702378273, -0.11764945834875107, 0.5483944416046143, -0.1840149611234665, 0.3246079683303833, -0.4707024395465851, 0.09271474182605743, 0.5120869874954224, 0.6268850564956665, -0.10401835292577744, 0.12218336015939713, -0.6910251975059509, 0.28618332743644714, -0.1214788630604744, 0.212685227394104, -0.278010755777359, 0.4641684591770172, -0.08246570825576782, 1.0, 0.04216257110238075, -0.2853509485721588, -0.8496723771095276, 0.3467215299606323, -0.17581507563591003, 0.9999684691429138, -0.7558950781822205, -0.9017285704612732, 0.39615398645401, -0.5334213972091675, -0.7506137490272522, 0.13717465102672577, -0.09132125228643417, -0.6061452031135559, -0.3826964795589447, 0.8575687408447266, 0.5255048871040344, -0.42822617292404175, 0.3825441002845764, -0.3369141221046448, -0.36650657653808594, 0.11158101260662079, 0.17033246159553528, 0.9710181951522827, 0.42837849259376526, 0.6937752962112427, 0.3691510260105133, -0.1705254763364792, 0.9138482809066772, 0.1943407952785492, 0.4814228117465973, 0.12116056680679321, 0.9999985098838806, 0.28965023159980774, -0.8553670048713684, 0.18961645662784576, -0.9203158020973206, -0.12388025969266891, -0.9094982147216797, 0.169154092669487, 0.13376961648464203, 0.735054075717926, -0.24449147284030914, 0.9249022006988525, -0.07782164216041565, -0.03550983965396881, 0.17623600363731384, 0.19923029839992523, 0.27597665786743164, -0.7911591529846191, -0.9701129198074341, -0.97782301902771, 0.20669490098953247, -0.3896830976009369, 0.09465676546096802, 0.20587536692619324, 0.1944887638092041, 0.15845374763011932, 0.3540695309638977, -0.9999987483024597, 0.861362099647522, 0.5044993162155151, 0.19650976359844208, 0.9366990327835083, 0.25021082162857056, 0.29127493500709534, 0.23959271609783173, -0.9687419533729553, -0.8131926655769348, -0.30345624685287476, -0.25926128029823303, 0.7723669409751892, 0.48885929584503174, 0.6862342357635498, 0.32184308767318726, -0.3964945673942566, -0.22443673014640808, -0.30148565769195557, 0.13963091373443604, -0.9826875329017639, 0.34150704741477966, 0.23931322991847992, -0.8511860966682434, 0.9010695219039917, -0.22911593317985535, -0.10271858423948288, 0.3153599202632904, -0.4711759090423584, 0.8020294308662415, 0.6582045555114746, 0.31817370653152466, 0.05101161450147629, 0.48904135823249817, 0.6754912734031677, 0.8590990900993347, 0.9885483980178833, -0.38995200395584106, 0.6486430764198303, -0.043140556663274765, 0.35986194014549255, 0.15791447460651398, -0.8733179569244385, 0.0694849044084549, -0.024985510855913162, -0.26194506883621216, 0.2703390121459961, -0.19976219534873962, -0.8649058938026428, 0.13300074636936188, -0.2586353123188019, 0.45102742314338684, -0.30775314569473267, -0.02454957738518715, -0.38935279846191406, -0.0652729868888855, -0.41498273611068726, -0.47032493352890015, 0.5806980133056641, 0.09044311940670013, 0.8649425506591797, 0.48368340730667114, -0.008794079534709454, -0.476371169090271, -0.1467418670654297, -0.23417066037654877, -0.8597739934921265, 0.808646559715271, -0.14794109761714935, -0.034018319100141525, 0.14260874688625336, -0.012291488237679005, 0.5305448770523071, -0.12310069054365158, -0.29673856496810913, -0.20536191761493683, -0.669523298740387, 0.6897043585777283, -0.037765663117170334, -0.43961605429649353, -0.43372154235839844, 0.4088614881038666, 0.14192408323287964, 0.9974977970123291, -0.24723845720291138, -0.10254687815904617, -0.05850661173462868, -0.30073145031929016, 0.3015001118183136, -0.40695440769195557, -0.9999987483024597, 0.32710450887680054, 0.04705977067351341, 0.3702529966831207, -0.11641967296600342, 0.2666347622871399, -0.09652426093816757, -0.9247695803642273, -0.09003698825836182, -0.06793030351400375, -0.11764451116323471, -0.48762500286102295, -0.22500930726528168, 0.4416901767253876, 0.2969386577606201, 0.26647818088531494, 0.7717548608779907, -0.3509722650051117, 0.4611836373806, 0.5282918214797974, -0.4784250259399414, -0.4571419656276703, 0.708342194557189
